Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
32.93,56.43,53.21,0,2,8,8,34,4
22.42,43.59,46.16,4,7,1,23,15,4
23.83,55.37,70.0,1,1,40,0,0,6
29.0,67.64,61.06,0,8,18,1,36,4
24.87,60.88,70.0,0,1,18,0,39,4
40.0,78.73,39.93,3,8,11,8,31,2
26.64,60.11,29.46,2,3,38,0,3,1
28.5,54.54,57.79,2,9,9,10,32,6
25.4,49.86,56.53,0,3,35,0,0,3
26.35,59.75,53.03,2,1,14,0,39,6
30.08,70.31,42.74,4,7,6,0,30,0
32.45,71.13,36.11,4,0,10,0,35,4
26.64,54.15,42.1,1,5,41,3,0,0
26.97,51.74,34.74,3,3,35,0,3,6
30.48,61.59,24.88,2,0,9,18,16,6
28.25,54.87,56.78,3,2,5,6,24,3
27.53,40.07,31.84,4,7,14,10,15,4
39.78,63.55,29.54,1,7,6,7,29,2
32.23,74.54,32.4,4,10,7,3,32,6
29.54,68.62,31.48,3,7,39,0,2,2
28.58,50.54,54.24,4,1,8,7,26,1
32.26,74.11,50.32,1,9,44,0,0,5
33.95,50.1,43.41,1,3,10,0,11,3
27.46,56.08,46.59,3,10,14,11,33,6
28.55,51.94,70.0,1,4,31,3,3,1
31.04,62.08,37.18,0,6,25,2,23,6
35.4,62.35,43.09,4,2,10,12,14,1
30.35,64.59,65.36,2,3,5,8,28,4
23.84,40.24,61.13,4,10,12,3,5,1
31.09,60.88,24.64,4,1,17,0,16,6
32.89,59.55,40.12,4,6,41,0,0,4
35.21,59.99,52.74,2,6,12,12,12,4
25.58,52.45,68.83,0,4,42,0,0,6
25.2,53.17,48.13,2,6,6,2,9,4
27.49,58.98,48.37,3,10,11,8,31,2
32.08,71.52,31.79,0,3,24,0,27,5
26.85,59.85,50.57,3,3,10,12,29,3
30.72,67.49,51.07,3,7,11,1,39,2
31.74,69.49,64.58,1,4,6,2,34,0
39.11,68.35,24.92,4,2,7,4,36,2
28.91,63.15,33.04,3,7,9,3,41,2
27.52,67.88,39.25,0,9,37,0,0,1
25.41,59.6,47.88,2,0,25,0,22,2
32.18,68.67,33.89,3,10,36,2,0,0
26.93,61.89,55.88,2,10,8,11,13,3
34.46,54.47,58.14,2,8,8,10,10,3
37.11,57.52,59.83,0,5,37,0,0,4
25.4,51.85,40.41,1,0,17,0,20,0
23.08,56.85,34.73,3,2,33,0,1,0
29.05,51.18,54.12,0,4,12,4,14,2
30.88,62.0,46.07,3,7,45,0,0,6
36.5,67.29,49.74,2,6,25,0,18,3
35.86,73.75,44.57,2,2,43,2,0,0
26.9,58.33,26.84,0,9,10,10,30,4
29.43,42.85,61.97,1,10,34,0,0,0
23.2,42.49,28.19,2,1,11,0,38,4
37.57,63.17,70.0,2,3,20,0,19,3
31.68,62.82,43.85,2,8,18,1,15,3
31.14,61.64,50.47,3,5,19,2,18,4
24.57,61.8,37.23,2,10,11,0,14,3
28.82,61.83,41.27,3,9,8,5,27,1
34.14,52.29,37.41,3,0,44,0,0,6
32.65,70.55,41.48,1,10,37,0,0,5
32.84,66.23,49.59,0,2,1,19,22,1
29.04,61.31,47.24,2,5,25,3,18,5
32.43,58.32,61.02,4,10,36,1,0,1
34.77,69.36,44.88,1,2,36,0,0,1
29.15,57.25,55.55,1,8,21,0,16,4
39.99,72.77,49.75,4,6,9,0,32,6
32.34,52.54,32.24,0,6,7,0,13,2
35.63,59.21,51.58,2,8,40,0,0,3
34.29,63.96,28.02,2,1,1,20,20,5
24.99,51.26,34.71,4,2,6,3,29,3
25.09,62.93,34.08,0,4,16,0,38,3
29.11,56.91,62.25,0,2,26,3,24,0
30.58,61.29,60.2,0,9,5,3,32,1
24.25,57.38,30.23,4,6,21,1,18,0
24.2,55.48,57.9,0,0,14,0,37,5
20.69,57.12,59.85,4,9,13,2,9,0
27.56,67.78,36.61,3,4,10,11,28,0
21.97,48.06,43.61,2,1,27,0,17,6
36.42,59.37,37.49,3,6,22,0,15,2
33.72,57.94,36.36,0,5,16,0,38,5
36.86,66.97,28.44,1,2,14,0,36,2
20.76,48.98,63.92,0,9,12,16,10,3
35.38,56.76,21.51,0,4,37,0,0,3
28.96,64.48,27.52,1,5,14,15,12,1
28.62,45.89,61.45,4,1,9,2,7,6
32.64,66.3,39.89,0,2,14,20,17,3
35.16,73.41,48.63,1,6,13,17,18,5
23.55,54.07,32.68,2,7,16,2,17,6
27.06,59.18,59.42,0,9,9,1,4,0
22.0,57.32,45.85,4,9,5,17,18,4
31.75,57.58,30.58,1,6,0,19,18,1
29.11,60.77,61.25,3,8,10,0,41,4
28.85,63.24,39.74,3,5,27,0,19,4
30.29,53.7,25.09,2,10,4,4,26,5
33.04,63.52,47.86,0,6,7,0,8,6
21.37,53.85,26.22,4,2,4,17,17,5
34.88,62.36,57.79,1,7,36,0,0,3
27.81,66.3,59.63,1,1,18,1,35,6
26.02,65.02,48.03,2,0,7,9,15,6
24.9,59.13,55.71,2,9,6,0,12,5
39.86,74.47,42.82,3,0,9,10,29,0
34.01,55.99,29.3,4,10,24,0,24,4
32.69,57.68,48.14,2,6,39,0,0,0
31.99,47.84,39.57,0,3,40,2,1,2
39.59,72.27,42.36,4,10,43,0,0,5
29.71,48.75,26.24,2,9,33,1,0,6
32.0,72.09,42.61,2,4,22,0,22,4
39.03,74.51,65.94,2,10,18,0,37,0
39.83,65.33,33.3,4,1,9,0,10,0
30.53,70.52,56.87,4,2,8,13,25,2
37.44,60.97,52.15,3,10,4,12,31,2
25.65,56.93,32.12,1,8,40,3,0,6
28.01,69.54,20.78,2,6,37,3,0,0
27.33,52.91,29.81,2,3,16,4,40,6
27.0,54.79,41.03,2,9,41,0,2,4
28.27,45.54,63.35,2,4,34,0,4,0
39.37,73.58,47.49,4,0,44,0,4,1
29.14,54.24,24.55,0,5,40,1,2,5
31.76,43.24,56.29,1,0,10,4,18,3
27.27,59.89,20.0,4,9,11,0,36,0
24.0,49.08,66.12,3,4,10,2,9,6
34.15,67.47,27.11,0,4,14,3,34,0
28.67,58.79,59.0,4,7,35,0,4,0
30.11,63.4,62.56,4,5,10,9,13,3
38.97,55.72,35.47,0,9,4,19,21,2
32.02,60.85,31.09,0,0,33,4,1,4
28.02,66.84,58.92,4,6,5,12,33,6
30.66,52.06,46.15,0,1,21,4,15,0
27.05,58.49,39.27,4,2,9,2,15,4
28.21,57.07,40.54,4,6,38,1,4,2
25.6,45.0,55.92,3,1,10,0,17,4
29.75,61.63,34.96,0,9,17,0,31,1
35.91,52.46,56.61,4,9,14,16,13,4
23.45,51.03,44.45,0,7,36,2,0,5
35.86,70.31,54.4,1,2,40,3,1,2
29.26,71.92,44.23,1,7,39,4,0,3
35.79,66.77,34.39,2,0,9,0,14,1
26.49,47.23,30.23,3,0,17,1,15,5
25.05,57.08,55.46,1,9,10,0,41,3
32.42,54.71,33.03,4,6,13,3,37,6
39.85,60.31,29.29,4,1,6,9,33,0
27.87,61.38,57.51,3,7,13,16,13,0
20.76,55.99,62.58,1,9,40,0,0,3
22.3,56.51,42.72,4,9,1,23,17,4
32.17,55.02,37.37,4,8,20,0,14,0
32.58,58.58,34.16,2,3,18,2,18,2
30.81,63.77,70.0,3,3,18,2,39,3
32.86,59.79,41.11,1,8,33,4,1,0
28.58,56.91,45.99,3,0,17,0,12,2
30.9,68.25,36.56,4,10,5,3,29,6
28.35,48.46,32.32,1,4,22,0,26,4
30.44,69.49,24.3,3,8,17,0,16,4
22.26,42.14,35.5,2,4,22,0,17,0
27.59,59.58,58.65,4,0,13,7,34,5
28.0,41.61,30.62,3,5,23,0,22,2
29.15,57.67,32.35,0,8,34,0,1,0
31.09,62.05,42.38,3,1,5,15,18,2
20.86,49.09,28.16,2,6,28,0,20,4
34.1,57.33,56.67,0,9,34,0,4,6
26.9,52.19,33.57,3,1,31,0,0,2
26.55,52.44,67.67,0,2,5,0,14,6
26.56,57.43,26.53,3,9,7,17,15,1
31.72,58.72,70.0,4,8,13,0,42,4
25.55,50.88,27.55,2,1,8,19,12,2
31.42,59.9,29.07,0,4,11,8,30,2
28.24,51.23,42.62,3,1,19,0,38,5
30.09,46.89,35.95,2,10,32,4,0,1
28.94,62.47,31.99,2,8,38,2,3,2
39.33,59.27,40.62,1,10,17,0,43,0
29.89,55.53,32.61,2,0,17,0,14,3
30.28,56.11,40.03,4,7,33,4,2,3
40.0,63.63,40.65,1,4,10,3,27,2
36.4,55.11,26.14,3,10,18,0,17,5
27.28,47.79,29.37,1,4,25,0,18,6
27.38,53.83,55.09,3,3,15,0,40,4
29.14,64.95,36.54,0,6,12,0,35,2
32.93,62.73,59.96,2,6,17,0,37,0
24.71,50.55,62.03,3,7,8,0,10,2
29.94,58.85,54.14,4,1,12,14,12,5
29.48,59.59,66.35,0,7,26,3,20,0
31.0,51.8,44.91,4,8,15,2,12,3
28.55,67.66,35.99,2,7,12,3,39,3
31.06,58.49,40.24,0,1,6,15,19,5
23.88,52.3,27.19,0,1,35,0,0,5
30.3,45.03,57.51,2,8,12,3,13,2
23.43,55.73,32.02,4,4,25,1,14,3
30.56,67.31,36.79,1,8,12,4,10,3
27.68,57.8,70.0,3,10,4,11,27,1
25.34,50.98,53.43,2,5,12,0,43,0
24.4,47.18,49.55,2,1,7,18,16,2
31.8,56.53,35.42,2,0,7,0,5,1
22.54,58.92,51.76,3,3,10,4,11,0
35.49,77.62,56.57,1,2,12,9,30,3
25.05,49.33,48.69,2,3,19,1,23,5
26.52,47.52,49.4,3,5,14,6,32,2
36.29,74.2,54.68,4,6,42,3,0,2
32.94,50.95,43.98,4,0,42,3,0,5
27.87,49.55,33.0,1,9,12,0,38,6
29.86,65.84,66.44,3,0,2,13,34,4
30.39,54.61,51.82,0,9,27,0,20,1
23.19,50.83,60.22,4,4,7,0,11,2
25.12,58.07,40.47,4,8,12,2,10,1
29.41,52.87,50.35,0,1,7,6,31,2
38.48,80.0,59.16,3,5,37,0,0,6
25.8,57.61,40.46,3,0,2,17,17,5
25.27,55.44,29.6,1,2,16,3,12,0
26.56,58.48,45.6,4,2,10,9,36,5
30.71,56.3,70.0,0,3,2,8,27,0
24.99,65.8,51.83,0,0,12,12,25,0
28.61,46.05,42.05,4,5,11,16,20,4
32.63,64.54,36.41,1,2,4,22,18,4
24.98,47.19,51.65,4,5,30,3,2,4
27.93,46.76,56.5,0,6,7,2,15,4
31.01,66.62,62.69,4,9,17,2,36,6
39.26,60.36,29.14,2,3,14,0,40,2
31.29,59.62,56.81,4,5,14,8,9,2
32.1,50.44,47.36,3,7,10,4,32,6
28.35,59.56,34.46,3,7,45,3,0,0
26.57,54.52,46.1,0,10,39,0,0,5
40.0,77.35,41.55,4,2,6,5,28,0
37.24,59.64,30.67,3,2,41,0,2,4
28.4,57.3,49.24,1,8,8,17,10,5
33.83,56.31,25.41,4,3,18,0,23,3
27.47,58.13,56.8,0,9,10,13,9,1
32.01,56.9,39.16,3,8,17,13,14,3
23.69,59.77,47.95,1,7,39,1,0,5
30.22,60.34,59.66,0,6,9,0,14,6
25.24,46.57,36.23,2,3,32,0,0,6
26.8,60.69,60.28,2,10,15,0,11,2
32.37,56.56,65.45,4,2,37,3,0,0
23.86,55.45,24.43,2,4,13,0,35,6
34.18,58.31,46.39,4,3,36,0,0,4
39.42,76.38,57.33,0,3,13,3,43,2
24.86,54.46,36.36,1,4,37,0,0,6
32.95,62.26,50.04,4,6,14,17,7,4
29.78,59.94,29.17,4,7,22,0,19,2
27.48,60.62,44.8,0,8,14,2,11,3
36.73,71.35,70.0,0,8,11,4,38,6
27.49,63.32,26.02,3,7,13,0,38,6
30.69,59.81,37.29,2,5,21,0,23,6
29.14,58.46,36.98,2,0,40,0,3,0
32.52,57.58,57.94,1,3,42,0,0,2
23.05,52.61,60.11,0,9,31,0,3,4
29.48,60.63,42.23,1,2,5,8,19,2
25.33,53.26,27.11,3,7,12,3,38,0
26.0,57.01,31.36,2,5,42,0,0,2
30.09,62.9,44.53,3,8,38,0,0,2
27.83,53.2,58.73,2,7,14,0,32,2
37.81,73.97,40.95,0,3,13,2,36,2
36.87,61.5,54.95,2,9,12,4,8,2
30.98,66.44,29.27,4,1,35,4,0,2
30.41,52.79,24.79,3,6,38,2,0,6
35.69,58.61,58.14,3,3,14,9,10,3
23.11,53.38,41.79,0,4,20,0,23,2
23.82,59.74,65.58,0,9,7,1,4,2
34.2,72.31,28.33,0,9,33,0,0,1
34.22,74.96,58.79,3,5,13,0,9,4
36.98,73.11,41.32,1,6,41,4,0,4
34.68,76.53,33.78,0,4,9,0,44,6
24.22,50.03,55.39,1,0,9,0,37,3
34.25,73.29,38.06,2,5,8,1,7,1
31.43,64.88,54.37,4,0,1,8,27,4
31.14,61.27,45.36,0,0,14,1,17,2
24.69,54.86,47.9,0,2,26,0,18,4
30.39,67.95,35.69,4,10,20,0,18,5
28.44,46.2,34.75,1,4,15,3,15,1
30.6,56.63,35.82,0,7,1,23,25,0
25.64,56.54,49.67,3,3,12,12,22,4
33.35,59.4,66.69,2,7,32,2,4,0
23.15,58.66,63.44,2,7,37,1,2,2
34.48,70.08,59.13,1,7,25,4,18,2
28.39,51.27,70.0,1,2,10,1,32,2
39.9,73.93,32.55,0,10,9,9,27,2
32.98,58.76,28.59,1,1,13,10,31,0
29.66,49.78,23.81,0,2,12,18,8,6
30.69,58.35,21.33,0,2,4,9,27,2
23.98,48.21,35.49,0,3,35,3,1,3
28.52,72.19,59.12,1,9,5,12,33,1
31.01,60.4,43.04,1,4,12,9,20,5
27.53,47.05,22.75,1,1,9,0,8,4
36.9,52.23,24.84,0,5,12,0,33,0
29.16,61.51,34.35,0,8,35,0,0,3
27.28,53.81,39.02,4,2,18,0,23,5
33.4,58.26,40.56,3,0,14,2,32,3
31.02,54.58,45.71,3,0,11,0,12,0
24.23,64.12,49.89,2,5,26,0,24,3
21.96,40.71,40.64,1,5,9,19,11,3
34.33,69.34,32.53,2,3,44,4,4,1
30.88,66.31,38.96,1,3,24,0,24,3
21.52,61.31,30.52,2,2,9,0,37,1
29.67,64.78,21.0,0,0,12,0,42,6
30.52,62.11,23.07,0,7,33,1,4,4
26.59,52.55,41.35,4,3,7,0,46,2
32.62,59.63,50.0,1,5,9,19,22,0
32.95,59.16,69.03,1,1,33,1,0,3
28.56,43.97,24.88,2,9,10,11,8,2
35.74,66.71,37.68,4,7,10,9,32,5
26.35,50.4,53.76,0,9,12,0,32,0
33.8,70.5,42.98,4,1,7,4,32,3
28.08,58.23,37.23,1,9,39,2,0,1
32.56,71.98,46.27,2,10,20,1,21,1
29.64,49.17,34.47,1,10,19,0,16,2
31.55,58.9,47.7,4,2,5,16,18,5
35.51,53.67,32.47,1,7,33,0,0,5
33.2,60.31,55.18,0,6,12,10,30,4
23.28,48.32,43.9,3,6,8,11,13,3
40.0,65.13,40.28,2,0,9,0,39,6
27.91,62.4,41.2,3,7,8,16,17,4
23.03,49.38,40.47,0,10,23,0,18,0
25.88,54.24,40.43,1,9,39,4,4,5
31.64,51.55,63.79,2,9,35,2,2,4
27.32,59.41,44.2,2,9,7,12,21,6
33.87,61.94,45.99,2,1,10,19,16,1
30.04,44.44,43.27,1,8,8,10,10,2
37.53,59.1,32.18,3,2,10,3,37,1
33.8,60.2,43.21,4,9,16,0,27,6
21.7,60.92,26.89,4,2,11,12,21,4
31.15,63.09,30.51,1,2,4,5,32,3
27.1,42.29,35.96,0,6,9,4,39,6
33.97,66.11,59.93,1,10,36,0,0,1
32.8,46.19,20.0,3,3,8,6,28,5
32.16,70.3,57.02,0,9,30,0,0,3
24.65,46.46,27.78,4,6,10,0,40,1
29.46,43.41,40.69,0,10,18,0,20,0
28.74,50.71,37.75,2,9,18,1,19,3
40.0,74.62,44.27,3,8,37,4,3,1
28.67,61.38,48.54,0,3,24,0,24,1
22.28,43.79,63.73,1,3,11,3,6,4
32.21,72.67,58.11,1,5,36,4,3,3
27.73,61.49,20.0,1,3,14,0,35,6
25.85,55.63,47.46,1,5,19,4,26,3
27.63,56.77,28.61,1,1,37,0,4,0
30.45,71.76,45.74,3,5,14,11,13,5
20.48,55.53,65.44,2,2,10,12,12,6
34.12,58.21,42.94,4,7,11,2,39,0
25.45,45.61,41.12,1,3,0,17,19,0
21.54,58.62,46.04,3,6,22,4,20,3
27.08,64.97,38.34,3,2,9,3,18,6
27.06,51.6,51.94,1,4,39,3,0,1
31.67,48.24,38.06,0,6,28,1,21,1
39.89,63.45,47.15,4,0,12,14,19,2
22.85,56.83,57.72,3,1,9,4,14,4
33.18,56.59,53.96,0,7,3,12,25,3
32.8,44.88,49.08,3,7,34,0,1,5
25.71,51.75,70.0,0,10,18,3,38,1
37.03,70.38,61.08,0,1,6,6,29,6
37.68,67.03,20.0,3,9,7,7,33,2
24.32,56.65,22.81,3,8,12,0,37,4
25.38,60.83,22.64,1,9,40,0,0,5
34.73,68.13,39.85,4,0,24,0,21,3
35.89,52.9,44.55,3,0,20,0,19,3
34.17,68.22,31.05,2,9,16,3,9,4
26.14,57.83,37.34,4,3,38,0,0,1
34.08,62.7,32.05,0,3,21,1,18,5
24.46,65.27,48.51,3,4,28,0,24,3
31.49,47.25,30.78,2,1,35,0,0,2
25.74,52.83,35.38,3,3,7,17,13,1
40.0,63.46,40.95,3,3,11,1,35,6
36.68,65.54,46.65,3,9,7,15,18,4
30.4,44.22,31.39,2,3,44,2,0,4
26.5,57.72,35.19,3,7,16,0,8,4
29.16,51.64,30.31,1,3,18,0,32,4
35.74,79.96,27.81,1,4,8,0,41,0
32.83,69.35,43.35,3,7,25,0,32,3
32.97,44.31,46.49,3,3,33,2,0,5
33.07,62.75,57.16,1,7,7,11,27,5
26.12,46.35,49.55,2,5,0,22,14,6
30.64,61.94,52.25,3,7,14,13,9,3
25.99,60.98,37.81,2,6,39,0,0,2
30.96,71.01,55.69,3,5,9,16,15,4
22.33,48.89,28.54,0,9,6,19,17,5
25.13,69.36,50.28,1,0,9,2,8,5
37.01,72.38,44.71,4,5,8,0,13,5
37.11,61.41,60.83,4,3,8,13,16,1
30.01,67.64,26.5,3,10,38,2,3,4
21.44,57.52,58.64,0,1,7,0,5,4
30.58,53.33,39.94,3,1,14,1,16,4
33.31,63.71,32.94,2,6,6,0,37,1
32.27,66.81,57.12,3,5,16,3,11,0
38.18,72.68,52.23,1,0,42,0,0,1
28.07,57.06,54.6,0,5,12,0,17,1
28.94,58.91,26.54,1,3,32,0,3,6
28.86,52.28,28.12,3,10,13,0,40,0
30.07,62.6,54.75,1,2,8,15,17,3
38.21,60.25,49.83,0,0,13,4,38,2
40.0,80.0,53.26,4,8,39,0,4,2
34.24,66.72,42.15,1,4,26,4,23,5
24.27,51.0,30.89,3,8,17,1,18,2
29.16,58.29,45.56,3,9,23,0,19,1
36.0,70.93,50.56,4,5,5,8,23,0
26.84,45.54,50.57,2,0,12,14,17,2
33.62,58.44,32.87,1,1,27,3,20,4
40.0,72.84,61.46,2,1,13,0,37,4
38.79,66.25,48.58,0,1,38,0,0,5
39.46,66.35,42.08,4,8,4,4,26,3
36.94,59.89,32.39,0,8,5,9,34,3
25.12,58.53,38.28,4,3,37,0,4,3
29.65,73.8,41.76,0,8,16,0,6,2
28.43,60.42,24.64,3,9,17,3,21,5
25.87,58.43,64.21,2,0,5,4,29,4
23.42,55.62,26.64,4,7,12,16,10,3
30.41,57.63,37.84,3,6,10,10,16,1
30.87,53.52,41.73,0,5,8,2,31,5
39.05,67.42,25.24,0,4,7,1,32,0
27.98,63.97,45.35,2,0,12,17,18,2
29.25,42.98,64.69,0,0,10,11,16,4
29.23,44.55,33.21,1,0,12,9,30,1
29.67,64.88,33.45,4,4,43,2,3,4
33.14,49.95,36.02,1,0,5,2,27,5
25.08,59.42,37.34,4,8,42,0,2,3
33.11,79.52,30.26,0,2,14,0,40,0
22.22,54.98,60.43,2,6,15,8,18,0
27.93,47.92,50.02,0,2,19,4,17,2
32.24,72.15,27.8,3,9,19,0,20,3
38.46,72.39,28.01,0,2,13,2,42,0
27.68,68.09,32.86,3,0,44,4,1,0
34.36,69.3,43.14,2,8,24,2,16,6
36.56,56.18,45.38,2,10,24,0,14,0
30.88,44.61,40.83,1,0,4,13,17,6
30.02,44.98,45.58,2,0,21,0,22,4
39.16,66.36,55.82,1,3,14,16,20,2
32.33,57.56,43.39,3,3,15,0,39,5
27.38,66.23,51.93,2,6,9,13,8,0
20.05,52.7,59.86,0,5,36,0,0,0
24.55,42.48,48.77,4,9,20,0,23,2
26.95,60.35,33.66,4,7,7,9,9,0
30.28,66.13,41.03,3,5,42,1,1,4
27.97,47.42,60.83,1,3,13,3,18,5
27.95,52.18,27.86,3,6,41,1,0,4
33.97,59.11,56.95,0,6,15,0,33,1
28.44,69.02,25.51,2,6,37,0,0,2
27.49,53.12,50.69,1,9,27,4,18,4
31.42,52.17,52.65,4,2,11,8,17,0
38.35,71.0,65.66,1,3,16,0,35,6
38.14,63.81,36.37,2,9,11,3,34,1
24.54,57.8,26.75,0,2,15,15,15,0
33.14,50.91,52.07,3,3,16,0,38,1
30.52,62.93,53.95,1,5,34,0,3,1
30.61,69.73,64.16,2,6,39,3,0,3
31.52,62.74,54.75,4,3,33,0,3,5
26.58,56.37,50.42,1,4,18,3,16,0
36.99,56.66,46.46,1,5,34,1,0,5
22.61,52.77,41.72,0,6,10,1,4,0
36.86,57.94,35.72,2,1,7,9,35,6
23.83,51.13,40.03,1,5,18,0,19,4
25.43,62.17,53.4,3,9,39,0,0,2
38.58,64.3,54.91,4,6,21,3,19,4
25.67,44.93,45.94,4,4,19,0,15,3
40.0,68.24,47.7,0,4,10,10,32,3
29.44,68.03,20.57,1,0,41,0,4,0
38.82,63.69,51.13,4,10,4,23,20,4
28.68,58.87,64.36,3,0,8,16,12,1
36.07,68.41,54.45,1,3,16,9,9,4
25.12,59.52,64.6,1,5,39,0,0,2
23.48,47.79,30.27,1,7,14,14,7,0
27.05,69.98,52.83,2,1,8,3,11,5
30.76,67.49,42.88,4,2,14,3,35,0
26.44,47.39,51.83,4,5,8,1,4,5
31.34,52.86,27.31,3,7,34,0,1,5
29.79,66.3,62.12,2,6,6,0,10,5
29.14,69.95,21.5,2,2,0,16,17,0
30.96,59.31,60.38,4,6,6,0,18,6
25.01,54.68,64.61,1,5,11,4,8,0
31.64,68.37,49.45,0,6,41,0,0,4
30.97,55.28,50.63,4,1,11,0,36,3
33.8,58.8,28.44,4,2,20,0,18,5
22.15,57.99,69.1,3,4,40,1,0,1
26.8,54.9,42.04,4,7,14,4,44,6
28.23,66.99,61.65,3,3,8,0,34,4
25.96,52.8,57.24,3,10,18,0,21,2
30.27,58.16,31.73,3,3,11,8,12,3
32.92,63.87,70.0,4,10,9,5,32,2
37.04,63.94,35.24,4,0,6,16,22,4
29.99,45.6,70.0,1,0,32,0,3,4
26.87,55.79,38.33,1,3,17,0,22,0
22.21,46.25,51.97,2,0,9,0,9,4
26.15,60.28,36.97,4,0,8,14,20,1
31.44,57.35,51.14,1,9,14,0,37,3
34.23,53.35,37.66,1,6,5,0,11,4
35.68,57.04,20.58,4,6,9,2,34,0
25.31,65.02,24.18,1,0,10,18,17,2
26.8,52.7,41.8,2,2,6,3,15,5
34.58,76.12,42.72,1,6,15,0,33,2
31.61,56.45,63.08,4,8,9,0,35,4
40.0,58.59,31.87,4,8,40,1,0,2
25.71,62.35,59.19,4,6,10,0,34,0
33.66,63.43,49.93,0,6,5,22,19,6
35.45,74.57,35.05,0,10,12,0,36,6
37.13,72.24,29.37,1,2,39,1,0,0
30.16,43.34,25.27,1,7,9,0,44,0
33.64,65.14,52.79,4,9,16,11,10,5
27.64,53.33,51.15,3,1,11,1,34,0
35.7,73.21,36.23,3,8,9,4,9,5
25.56,46.39,20.0,0,6,5,12,26,4
33.6,55.53,49.42,0,0,6,18,22,0
38.22,70.16,57.22,1,3,7,0,9,6
30.18,51.81,29.94,2,0,11,11,27,3
25.29,59.98,64.0,3,6,8,2,12,4
28.19,58.08,28.22,3,4,17,1,33,4
36.38,70.01,60.43,2,3,40,2,4,5
29.04,51.75,59.95,4,5,18,0,38,1
24.23,60.43,28.52,2,9,11,21,16,1
29.4,63.14,41.1,3,8,10,4,40,2
38.43,75.91,25.65,2,9,14,4,36,0
28.98,50.38,56.54,2,0,12,0,11,1
27.21,57.02,67.38,3,3,40,0,4,4
29.16,52.87,32.38,2,1,8,0,14,2
26.2,58.33,54.24,4,8,13,0,35,1
21.05,42.39,70.0,0,0,12,3,8,6
31.39,65.28,47.83,0,9,39,1,0,1
30.04,44.38,31.72,4,10,16,0,14,3
26.62,52.74,33.14,3,3,15,3,45,4
29.37,46.93,59.62,4,1,12,0,4,3
24.04,48.68,40.49,4,9,7,4,31,3
28.58,67.94,28.77,0,2,37,0,0,6
29.46,52.94,48.45,1,6,10,11,19,3
23.62,47.19,34.46,2,7,15,1,42,5
27.88,43.64,55.1,3,0,5,0,17,5
32.45,66.79,49.1,3,1,14,3,11,1
29.09,57.69,56.66,3,2,12,0,14,6
28.78,57.35,64.43,4,5,31,3,0,3
25.5,45.0,31.33,1,4,34,0,0,3
26.98,68.44,39.49,2,7,36,0,3,3
24.19,50.1,34.02,0,7,15,0,40,4
28.26,55.11,46.68,1,6,15,3,12,1
32.63,56.39,70.0,2,8,41,3,0,3
30.92,56.11,55.05,1,0,13,0,11,4
32.75,69.48,55.67,1,1,21,4,17,6
38.36,75.41,34.95,3,10,11,13,34,3
24.05,53.45,32.5,2,1,17,19,13,1
38.64,57.63,62.51,4,4,7,7,29,2
29.68,62.09,51.54,1,10,13,3,34,5
28.58,61.21,35.39,4,10,17,3,10,6
30.2,51.36,29.87,2,3,33,0,0,5
23.88,54.05,34.53,4,8,1,22,15,0
24.53,47.17,38.35,4,9,32,0,0,6
40.0,73.73,30.74,3,1,12,0,38,0
30.99,55.81,33.94,1,2,6,1,10,1
32.0,44.93,39.49,1,2,41,3,0,2
30.08,52.42,26.72,3,2,3,9,27,0
26.79,49.37,43.82,3,7,5,0,16,2
25.77,47.79,44.15,4,3,33,4,0,2
31.83,62.84,55.56,0,1,9,15,15,1
26.57,60.41,53.33,3,3,8,8,18,6
27.96,62.45,52.25,3,6,14,11,28,3
27.01,52.69,27.55,4,1,18,0,36,5
26.62,49.63,47.94,4,4,22,0,21,4
26.5,59.39,29.76,0,1,9,4,10,5
29.85,48.0,20.0,3,0,5,5,26,2
31.28,71.0,67.55,3,5,26,4,22,4
31.03,56.07,46.54,4,2,9,0,10,5
28.53,50.22,28.54,4,8,12,0,12,4
31.99,68.1,31.15,2,2,0,15,21,2
27.62,54.8,31.39,3,6,17,0,22,5
25.22,48.85,64.83,1,8,5,0,9,5
27.44,49.87,29.06,0,7,43,3,0,1
37.45,74.47,28.23,3,1,10,2,28,6
34.81,64.86,33.36,0,5,16,0,39,0
26.17,55.85,65.64,2,3,9,9,32,3
33.55,63.26,49.37,0,8,4,6,19,5
30.57,51.96,42.72,4,10,23,1,22,5
37.14,69.78,61.72,4,2,17,0,35,2
32.97,79.08,28.62,2,4,9,4,41,1
34.1,66.26,41.39,4,9,6,2,9,0
23.94,60.79,50.62,3,8,2,17,13,3
26.45,51.02,41.39,2,0,14,0,11,1
27.91,56.12,55.18,4,0,32,0,1,6
24.34,62.48,28.71,2,6,17,0,10,5
35.04,52.38,29.33,3,6,18,0,20,0
29.04,45.29,36.71,1,1,9,4,33,4
26.81,64.56,70.0,1,7,9,16,10,1
32.4,61.69,38.95,0,6,9,4,36,0
20.3,51.89,24.85,0,4,18,10,11,3
37.37,58.9,54.37,1,8,10,18,8,1
32.64,56.48,33.02,4,6,1,15,16,5
35.42,55.91,25.75,1,6,12,4,37,4
35.12,60.79,26.45,4,6,27,4,22,0
31.46,59.07,67.98,1,6,16,0,38,3
